financial_period,financial_year,period,days,period_end,line,lch_network,ejt_network,operated_kms_network,pct_scheduled,lch_line,ejt_line,operated_kms_line,station_alloc_ridership,period_year,upgrade_year,train_upgrade_year,signalling_upgrade_year,post_upgrade,post_train_upgrade,post_signalling_upgrade
10_16/17,2016/2017,10.0,28.0,2017-01-07,Victoria,2378655.340000009,4.54326546656691,6041397.477793466,0.9626076049188212,,0.3544510279392437,547578.9839970751,10362309.72060958,2017.0,2016.0,2009.0,2016.0,1,1,1
11_16/17,2016/2017,11.0,28.0,2017-02-04,Bakerloo,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.5330887730765639,277597.86592558894,8248751.2399854865,2017.0,,,,0,0,0
11_16/17,2016/2017,11.0,28.0,2017-02-04,Central,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.6640189586333459,978794.2005936954,34776286.91451379,2017.0,,,,0,0,0
11_16/17,2016/2017,11.0,28.0,2017-02-04,Waterloo & City,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.3259585563451762,26524.43817077103,7421563.052539913,2017.0,,,,0,0,0
11_16/17,2016/2017,11.0,28.0,2017-02-04,Circle & Hammersmith & City,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.764063863860644,292930.26315202715,,2017.0,2023.0,2017.0,2023.0,0,1,0
11_16/17,2016/2017,11.0,28.0,2017-02-04,District,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.6444008485443118,742505.2677272694,43431140.86044993,2017.0,2023.0,2017.0,2023.0,0,1,0
11_16/17,2016/2017,11.0,28.0,2017-02-04,Jubilee,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.404210611546355,811907.432094878,15172462.985849058,2017.0,2011.0,2011.0,2011.0,1,1,1
11_16/17,2016/2017,11.0,28.0,2017-02-04,Metropolitan,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.9421496422922272,590729.1665152649,27558343.50341074,2017.0,,2012.0,,0,1,0
11_16/17,2016/2017,11.0,28.0,2017-02-04,Northern,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.3657978175186738,1094097.4267992966,34073566.69310595,2017.0,2014.0,2014.0,2014.0,1,1,1
11_16/17,2016/2017,11.0,28.0,2017-02-04,Piccadilly,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.6614215075879255,887308.841547126,20939336.125036284,2017.0,,,,0,0,0
11_16/17,2016/2017,11.0,28.0,2017-02-04,Victoria,2440100.5300000007,5.754020867925331,6270763.080433721,0.944806893479317,,0.4489102885201076,568368.1779078024,11864262.477866473,2017.0,2016.0,2009.0,2016.0,1,1,1
12_16/17,2016/2017,12.0,28.0,2017-03-04,Bakerloo,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.4642228196327704,289879.28366074315,8766827.863497823,2017.0,,,,0,0,0
12_16/17,2016/2017,12.0,28.0,2017-03-04,Central,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.5782390641757439,1022097.7772049787,36960469.80217707,2017.0,,,,0,0,0
12_16/17,2016/2017,12.0,28.0,2017-03-04,Waterloo & City,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.2838502848910162,27697.92595778748,7887686.737880987,2017.0,,,,0,0,0
12_16/17,2016/2017,12.0,28.0,2017-03-04,Circle & Hammersmith & City,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.6653598784567816,305890.0131019891,,2017.0,2023.0,2017.0,2023.0,0,1,0
12_16/17,2016/2017,12.0,28.0,2017-03-04,District,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.5611552784324461,775355.0064423195,46158906.33156749,2017.0,2023.0,2017.0,2023.0,0,1,0
12_16/17,2016/2017,12.0,28.0,2017-03-04,Jubilee,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.3519935127025933,847827.6446029469,16125394.91037736,2017.0,2011.0,2011.0,2011.0,1,1,1
12_16/17,2016/2017,12.0,28.0,2017-03-04,Metropolitan,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.8204400196552022,616864.0636194745,29289191.37801161,2017.0,,2012.0,,0,1,0
12_16/17,2016/2017,12.0,28.0,2017-03-04,Northern,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.3185429947886813,1142502.2208948007,36213614.06146589,2017.0,2014.0,2014.0,2014.0,1,1,1
12_16/17,2016/2017,12.0,28.0,2017-03-04,Piccadilly,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.5759771593879086,926564.9450002306,22254466.166255444,2017.0,,,,0,0,0
12_16/17,2016/2017,12.0,28.0,2017-03-04,Victoria,2233237.589999997,5.0106997679173775,6548192.666040235,0.9662956557615376,,0.3909187557942336,593513.7855549639,12609417.334179971,2017.0,2016.0,2009.0,2016.0,1,1,1
13_16/17,2016/2017,13.0,27.0,2017-03-31,Bakerloo,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.4041604751270792,281290.1045261903,8580644.076923078,2017.0,,,,0,0,0
13_16/17,2016/2017,13.0,27.0,2017-03-31,Central,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.50342500418049,991812.822755746,36175529.07692308,2017.0,,,,0,0,0
13_16/17,2016/2017,13.0,27.0,2017-03-31,Waterloo & City,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.2471250036722915,26877.23106471798,7720173.538461539,2017.0,,,,0,0,0
13_16/17,2016/2017,13.0,27.0,2017-03-31,Circle & Hammersmith & City,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.5792739030371559,296826.43296330434,,2017.0,2023.0,2017.0,2023.0,0,1,0
13_16/17,2016/2017,13.0,27.0,2017-03-31,District,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.4885515626541936,752381.0879231904,45178615.615384616,2017.0,2023.0,2017.0,2023.0,0,1,0
13_16/17,2016/2017,13.0,27.0,2017-03-31,Jubilee,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.3064516850939552,822706.3478246533,15782935.0,2017.0,2011.0,2011.0,2011.0,1,1,1
13_16/17,2016/2017,13.0,27.0,2017-03-31,Metropolitan,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.7142893759928152,598586.2623320367,28667167.923076924,2017.0,,2012.0,,0,1,0
13_16/17,2016/2017,13.0,27.0,2017-03-31,Northern,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.2773290813752749,1108649.6595355882,35444534.53846154,2017.0,2014.0,2014.0,2014.0,1,1,1
13_16/17,2016/2017,13.0,27.0,2017-03-31,Piccadilly,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.501455750462056,899110.64681134,21781841.307692308,2017.0,,,,0,0,0
13_16/17,2016/2017,13.0,27.0,2017-03-31,Victoria,2032259.4699999967,4.36240252153618,6354168.453250995,0.977178011529844,,0.3403406799408682,575927.857514227,12341627.307692308,2017.0,2016.0,2009.0,2016.0,1,1,1
01_17/18,2017/2018,1.0,29.0,2017-04-29,Bakerloo,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.3740176654191074,297623.0312706282,9761956.66435731,2017.0,,,,0,0,0
01_17/18,2017/2018,1.0,29.0,2017-04-29,Central,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.4658789178184425,1049401.788444923,35647513.2474941,2017.0,,,,0,0,0
01_17/18,2017/2018,1.0,29.0,2017-04-29,Waterloo & City,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.2286941020423546,28437.83998415651,7036342.164357311,2017.0,,,,0,0,0
01_17/18,2017/2018,1.0,29.0,2017-04-29,Circle & Hammersmith & City,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.5360709079334092,314061.4665012547,,2017.0,2023.0,2017.0,2023.0,0,1,0
01_17/18,2017/2018,1.0,29.0,2017-04-29,District,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.452114756751817,796067.6058462047,44282650.22228774,2017.0,2023.0,2017.0,2023.0,0,1,0
01_17/18,2017/2018,1.0,29.0,2017-04-29,Jubilee,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.2835961230166146,870476.2561683469,15767571.60053066,2017.0,2011.0,2011.0,2011.0,1,1,1
01_17/18,2017/2018,1.0,29.0,2017-04-29,Metropolitan,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.6610167527106707,633342.7838576128,29050041.09035967,2017.0,,2012.0,,0,1,0
01_17/18,2017/2018,1.0,29.0,2017-04-29,Northern,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.256645520659069,1173022.680068754,35482204.61939859,2017.0,2014.0,2014.0,2014.0,1,1,1
01_17/18,2017/2018,1.0,29.0,2017-04-29,Piccadilly,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.464056533583183,951316.9210215532,21091289.592570752,2017.0,,,,0,0,0
01_17/18,2017/2018,1.0,29.0,2017-04-29,Victoria,1972224.92,4.037048912836823,6723119.106682545,0.976318841866318,,0.3149576329021549,609368.7335191101,11111521.622199291,2017.0,2016.0,2009.0,2016.0,1,1,1
02_17/18,2017/2018,2.0,28.0,2017-05-27,Bakerloo,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.3760152603784172,292183.8607825447,9901946.482679836,2017.0,,,,0,0,0
02_17/18,2017/2018,2.0,28.0,2017-05-27,Central,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.4683671355255928,1030223.5843473322,36158710.85620578,2017.0,,,,0,0,0
02_17/18,2017/2018,2.0,28.0,2017-05-27,Waterloo & City,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.2299155368239225,27918.127986982417,7137245.732679835,2017.0,,,,0,0,0
02_17/18,2017/2018,2.0,28.0,2017-05-27,Circle & Hammersmith & City,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.5389340147931359,308321.8775563233,,2017.0,2023.0,2017.0,2023.0,0,1,0
02_17/18,2017/2018,2.0,28.0,2017-05-27,District,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.4545294613035526,781519.1772190505,44917678.667158015,2017.0,2023.0,2017.0,2023.0,0,1,0
02_17/18,2017/2018,2.0,28.0,2017-05-27,Jubilee,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.2851107845906421,854567.9820575872,15993684.003979951,2017.0,2011.0,2011.0,2011.0,1,1,1
02_17/18,2017/2018,2.0,28.0,2017-05-27,Metropolitan,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.6645471841723894,621768.2112713044,29466628.677697524,2017.0,,2012.0,,0,1,0
02_17/18,2017/2018,2.0,28.0,2017-05-27,Northern,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.2580162414720112,1151585.2586566955,35991031.64548939,2017.0,2014.0,2014.0,2014.0,1,1,1
02_17/18,2017/2018,2.0,28.0,2017-05-27,Piccadilly,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.4665350180988323,933931.2539932178,21393745.94428065,2017.0,,,,0,0,0
02_17/18,2017/2018,2.0,28.0,2017-05-27,Victoria,2309083.670000004,4.058610430659073,6600251.629401571,0.9745558283888152,,0.3166397935005761,598232.295530532,11270864.666494694,2017.0,2016.0,2009.0,2016.0,1,1,1
03_17/18,2017/2018,3.0,28.0,2017-06-24,Bakerloo,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.4342178725183858,284279.0487535947,9481977.027712263,2017.0,,,,0,0,0
03_17/18,2017/2018,3.0,28.0,2017-06-24,Central,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.540864700386843,1002351.6691763652,34625118.03007076,2017.0,,,,0,0,0
03_17/18,2017/2018,3.0,28.0,2017-06-24,Waterloo & City,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.2655036797127197,27162.82427737229,6834535.027712264,2017.0,,,,0,0,0
03_17/18,2017/2018,3.0,28.0,2017-06-24,Circle & Hammersmith & City,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.6223544786340801,299980.46376307635,,2017.0,2023.0,2017.0,2023.0,0,1,0
03_17/18,2017/2018,3.0,28.0,2017-06-24,District,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.5248851216451454,760375.7705422046,43012593.33254717,2017.0,2023.0,2017.0,2023.0,0,1,0
03_17/18,2017/2018,3.0,28.0,2017-06-24,Jubilee,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.3292424839151618,831448.295549126,15315346.793632075,2017.0,2011.0,2011.0,2011.0,1,1,1
03_17/18,2017/2018,3.0,28.0,2017-06-24,Metropolitan,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.7674110465862936,604946.7454226686,28216865.91568397,2017.0,,2012.0,,0,1,0
03_17/18,2017/2018,3.0,28.0,2017-06-24,Northern,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.2979540333932614,1120429.9957321435,34464550.567216985,2017.0,2014.0,2014.0,2014.0,1,1,1
03_17/18,2017/2018,3.0,28.0,2017-06-24,Piccadilly,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.5387489933529019,908664.4545505466,20486376.889150944,2017.0,,,,0,0,0
03_17/18,2017/2018,3.0,28.0,2017-06-24,Victoria,2742883.7300000014,4.686834212016112,6421686.843740736,0.9595559423455756,,0.3656518018713183,582047.5759736378,10792835.53360849,2017.0,2016.0,2009.0,2016.0,1,1,1
04_17/18,2017/2018,4.0,28.0,2017-07-22,Bakerloo,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.425217037351861,288299.7717535345,10172593.464770049,2017.0,,,,0,0,0
04_17/18,2017/2018,4.0,28.0,2017-07-22,Central,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.5296531996088144,1016528.5085458352,37147026.23304835,2017.0,,,,0,0,0
04_17/18,2017/2018,4.0,28.0,2017-07-22,Waterloo & City,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.2600000949723224,27547.00381080677,7332325.964770048,2017.0,,,,0,0,0
04_17/18,2017/2018,4.0,28.0,2017-07-22,Circle & Hammersmith & City,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.6094537888378612,304223.26095644344,,2017.0,2023.0,2017.0,2023.0,0,1,0
04_17/18,2017/2018,4.0,28.0,2017-07-22,District,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.5140048590850427,771130.2048299947,46145400.32724057,2017.0,2023.0,2017.0,2023.0,0,1,0
04_17/18,2017/2018,4.0,28.0,2017-07-22,Jubilee,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.3224176673539501,843207.9496630413,16430834.650648585,2017.0,2011.0,2011.0,2011.0,1,1,1
04_17/18,2017/2018,4.0,28.0,2017-07-22,Metropolitan,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.7515035016130013,613502.8571154721,30272031.34655071,2017.0,,2012.0,,0,1,0
04_17/18,2017/2018,4.0,28.0,2017-07-22,Northern,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.2917777902869613,1136276.8851649538,36974763.89593161,2017.0,2014.0,2014.0,2014.0,1,1,1
04_17/18,2017/2018,4.0,28.0,2017-07-22,Piccadilly,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.5275813487389753,921516.2214593556,21978494.89091981,2017.0,,,,0,0,0
04_17/18,2017/2018,4.0,28.0,2017-07-22,Victoria,2698591.2100000028,4.589681550034424,6512512.474768576,0.9667138679191112,,0.358072262185634,590279.8114691381,11578927.885465804,2017.0,2016.0,2009.0,2016.0,1,1,1
05_17/18,2017/2018,5.0,28.0,2017-08-19,Bakerloo,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.3811500689597057,289034.6526505041,9425981.100383256,2017.0,,,,0,0,0
05_17/18,2017/2018,5.0,28.0,2017-08-19,Central,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.4747630876054898,1019119.6565637876,34420638.98658609,2017.0,,,,0,0,0
05_17/18,2017/2018,5.0,28.0,2017-08-19,Waterloo & City,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.2330552292669019,27617.221580131325,6794173.600383256,2017.0,,,,0,0,0
05_17/18,2017/2018,5.0,28.0,2017-08-19,Circle & Hammersmith & City,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.5462936177016005,304998.73109133414,,2017.0,2023.0,2017.0,2023.0,0,1,0
05_17/18,2017/2018,5.0,28.0,2017-08-19,District,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.4607364481582912,773095.8285041275,42758581.95459906,2017.0,2023.0,2017.0,2023.0,0,1,0
05_17/18,2017/2018,5.0,28.0,2017-08-19,Jubilee,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.2890042151441271,845357.3007034922,15224901.83225236,2017.0,2011.0,2011.0,2011.0,1,1,1
05_17/18,2017/2018,5.0,28.0,2017-08-19,Metropolitan,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.6736221418763012,615066.6860674972,28050230.880748823,2017.0,,2012.0,,0,1,0
05_17/18,2017/2018,5.0,28.0,2017-08-19,Northern,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.2615396729664909,1139173.2737798211,34261019.75678066,2017.0,2014.0,2014.0,2014.0,1,1,1
05_17/18,2017/2018,5.0,28.0,2017-08-19,Piccadilly,2457382.129999999,4.114034212253687,6529112.977016198,0.9643739845491136,,0.4729059510551028,923865.1815826296,20365394.34846698,2017.0,,,,0,0,0
